Feature Code,Feature Name,Delta C-index
DP03_0007M,DP03_0007M,0.00011102299762100198
DP03_0015M,DP03_0015M,0.00011102299762100198
DP03_0029E,DP03_0029E,0.00011102299762100198
DP03_0036E,DP03_0036E,0.00011102299762100198
DP03_0036M,DP03_0036M,0.00011102299762100198
DP03_0047E,DP03_0047E,0.00011102299762100198
DP03_0055M,DP03_0055M,0.00011102299762100198
DP03_0093E,DP03_0093E,0.00011102299762100198
DP03_0015PM,DP03_0015PM,0.00011102299762100198
DP03_0018PE,DP03_0018PE,0.00011102299762100198
DP03_0047PM,DP03_0047PM,0.00011102299762100198
DP03_0050PM,DP03_0050PM,0.00011102299762100198
DP03_0056PE,DP03_0056PE,0.00011102299762100198
DP03_0076PE,DP03_0076PE,0.00011102299762100198
DP03_0100PE,DP03_0100PE,0.00011102299762100198
DP03_0130PE,DP03_0130PE,0.00011102299762100198
DP04_0006E,DP04_0006E,0.00011102299762100198
DP04_0010E,DP04_0010E,0.00011102299762100198
DP04_0057M,DP04_0057M,0.00011102299762100198
DP04_0122E,DP04_0122E,0.00011102299762100198
DP04_0131M,DP04_0131M,0.00011102299762100198
DP04_0133E,DP04_0133E,0.00011102299762100198
DP04_0036PE,DP04_0036PE,0.00011102299762100198
DP04_0055PE,DP04_0055PE,0.00011102299762100198
DP04_0058PM,DP04_0058PM,0.00011102299762100198
DP04_0087PE,DP04_0087PE,0.00011102299762100198
DP04_0095PM,DP04_0095PM,0.00011102299762100198
DP04_0129PM,DP04_0129PM,0.00011102299762100198
DP05_0004M,DP05_0004M,0.00011102299762100198
DP05_0018M,DP05_0018M,0.00011102299762100198
DP05_0079E,DP05_0079E,0.00011102299762100198
DP05_0091M,DP05_0091M,0.00011102299762100198
DP05_0093E,DP05_0093E,0.00011102299762100198
DP05_0023PE,DP05_0023PE,0.00011102299762100198
DP05_0026PM,DP05_0026PM,0.00011102299762100198
DP05_0042PM,DP05_0042PM,0.00011102299762100198
DP05_0044PM,DP05_0044PM,0.00011102299762100198
DP05_0049PM,DP05_0049PM,0.00011102299762100198
DP05_0051PE,DP05_0051PE,0.00011102299762100198
DP05_0057PE,DP05_0057PE,0.00011102299762100198
DP02_0012M,DP02_0012M,9.516256938935097e-05
DP02_0044E,DP02_0044E,9.516256938935097e-05
DP02_0063M,DP02_0063M,9.516256938935097e-05
DP02_0069M,DP02_0069M,9.516256938935097e-05
DP02_0075E,DP02_0075E,9.516256938935097e-05
DP02_0086E,DP02_0086E,9.516256938935097e-05
DP02_0099E,DP02_0099E,9.516256938935097e-05
DP02_0103M,DP02_0103M,9.516256938935097e-05
DP02_0104M,DP02_0104M,9.516256938935097e-05
DP02_0131E,DP02_0131E,9.516256938935097e-05
DP02_0146M,DP02_0146M,9.516256938935097e-05
DP02_0151E,DP02_0151E,9.516256938935097e-05
DP02_0012PE,DP02_0012PE,9.516256938935097e-05
DP02_0031PE,DP02_0031PE,9.516256938935097e-05
DP02_0048PM,DP02_0048PM,9.516256938935097e-05
DP02_0049PE,DP02_0049PE,9.516256938935097e-05
DP02_0074PM,DP02_0074PM,9.516256938935097e-05
DP02_0120PE,DP02_0120PE,9.516256938935097e-05
DP02_0127PM,DP02_0127PM,9.516256938935097e-05
DP02_0142PM,DP02_0142PM,9.516256938935097e-05
DP02_0151PM,DP02_0151PM,9.516256938935097e-05
DP03_0016E,DP03_0016E,9.516256938935097e-05
DP03_0024E,DP03_0024E,9.516256938935097e-05
DP03_0024M,DP03_0024M,9.516256938935097e-05
DP03_0028E,DP03_0028E,9.516256938935097e-05
DP03_0043E,DP03_0043E,9.516256938935097e-05
DP03_0068E,DP03_0068E,9.516256938935097e-05
DP03_0070E,DP03_0070E,9.516256938935097e-05
DP03_0072M,DP03_0072M,9.516256938935097e-05
DP03_0075M,DP03_0075M,9.516256938935097e-05
DP03_0079M,DP03_0079M,9.516256938935097e-05
DP03_0087E,DP03_0087E,9.516256938935097e-05
DP03_0091E,DP03_0091E,9.516256938935097e-05
DP03_0104E,DP03_0104E,9.516256938935097e-05
DP03_0112E,DP03_0112E,9.516256938935097e-05
DP03_0003PE,DP03_0003PE,9.516256938935097e-05
DP03_0049PM,DP03_0049PM,9.516256938935097e-05
DP03_0051PE,DP03_0051PE,9.516256938935097e-05
DP03_0082PE,DP03_0082PE,9.516256938935097e-05
DP03_0107PM,DP03_0107PM,9.516256938935097e-05
DP03_0113PM,DP03_0113PM,9.516256938935097e-05
DP04_0001M,DP04_0001M,9.516256938935097e-05
DP04_0038E,DP04_0038E,9.516256938935097e-05
DP04_0046M,DP04_0046M,9.516256938935097e-05
DP04_0075M,DP04_0075M,9.516256938935097e-05
DP04_0078E,DP04_0078E,9.516256938935097e-05
DP04_0081M,DP04_0081M,9.516256938935097e-05
DP04_0086M,DP04_0086M,9.516256938935097e-05
DP04_0115E,DP04_0115E,9.516256938935097e-05
DP04_0138E,DP04_0138E,9.516256938935097e-05
DP04_0107PM,DP04_0107PM,9.516256938935097e-05
DP05_0026E,DP05_0026E,9.516256938935097e-05
DP05_0042E,DP05_0042E,9.516256938935097e-05
DP05_0002PM,DP05_0002PM,9.516256938935097e-05
DP05_0030PM,DP05_0030PM,9.516256938935097e-05
DP05_0047PM,DP05_0047PM,9.516256938935097e-05
DP05_0048PM,DP05_0048PM,9.516256938935097e-05
DP05_0071PE,DP05_0071PE,9.516256938935097e-05
DP02_0022E,DP02_0022E,7.930214115781098e-05
DP02_0028E,DP02_0028E,7.930214115781098e-05
DP02_0056M,DP02_0056M,7.930214115781098e-05
DP02_0058E,DP02_0058E,7.930214115781098e-05
DP02_0121E,DP02_0121E,7.930214115781098e-05
DP02_0124E,DP02_0124E,7.930214115781098e-05
DP02_0134E,DP02_0134E,7.930214115781098e-05
DP02_0028PM,DP02_0028PM,7.930214115781098e-05
DP02_0071PE,DP02_0071PE,7.930214115781098e-05
DP02_0105PE,DP02_0105PE,7.930214115781098e-05
DP02_0110PM,DP02_0110PM,7.930214115781098e-05
DP02_0143PM,DP02_0143PM,7.930214115781098e-05
DP02_0147PE,DP02_0147PE,7.930214115781098e-05
DP03_0006E,DP03_0006E,7.930214115781098e-05
DP03_0017E,DP03_0017E,7.930214115781098e-05
DP03_0020E,DP03_0020E,7.930214115781098e-05
DP03_0075E,DP03_0075E,7.930214115781098e-05
DP03_0099M,DP03_0099M,7.930214115781098e-05
DP03_0100E,DP03_0100E,7.930214115781098e-05
DP03_0105M,DP03_0105M,7.930214115781098e-05
DP03_0012PM,DP03_0012PM,7.930214115781098e-05
DP04_0002M,DP04_0002M,7.930214115781098e-05
DP04_0008E,DP04_0008E,7.930214115781098e-05
DP04_0010M,DP04_0010M,7.930214115781098e-05
DP04_0044E,DP04_0044E,7.930214115781098e-05
DP04_0076E,DP04_0076E,7.930214115781098e-05
DP04_0079E,DP04_0079E,7.930214115781098e-05
DP04_0080M,DP04_0080M,7.930214115781098e-05
DP04_0096E,DP04_0096E,7.930214115781098e-05
DP04_0117M,DP04_0117M,7.930214115781098e-05
DP04_0132E,DP04_0132E,7.930214115781098e-05
DP04_0007PM,DP04_0007PM,7.930214115781098e-05
DP04_0008PE,DP04_0008PE,7.930214115781098e-05
DP04_0015PE,DP04_0015PE,7.930214115781098e-05
DP04_0022PM,DP04_0022PM,7.930214115781098e-05
DP04_0050PE,DP04_0050PE,7.930214115781098e-05
DP04_0053PM,DP04_0053PM,7.930214115781098e-05
DP04_0068PM,DP04_0068PM,7.930214115781098e-05
DP04_0070PM,DP04_0070PM,7.930214115781098e-05
DP04_0093PE,DP04_0093PE,7.930214115781098e-05
DP04_0094PM,DP04_0094PM,7.930214115781098e-05
DP04_0097PM,DP04_0097PM,7.930214115781098e-05
DP04_0113PE,DP04_0113PE,7.930214115781098e-05
DP05_0012E,DP05_0012E,7.930214115781098e-05
DP05_0028E,DP05_0028E,7.930214115781098e-05
DP05_0028M,DP05_0028M,7.930214115781098e-05
DP05_0034M,DP05_0034M,7.930214115781098e-05
DP05_0005PM,DP05_0005PM,7.930214115781098e-05
DP05_0019PM,DP05_0019PM,7.930214115781098e-05
DP05_0029PE,DP05_0029PE,7.930214115781098e-05
DP05_0039PE,DP05_0039PE,7.930214115781098e-05
DP05_0056PM,DP05_0056PM,7.930214115781098e-05
DP05_0073PM,DP05_0073PM,7.930214115781098e-05
DP05_0077PM,DP05_0077PM,7.930214115781098e-05
DP05_0084PM,DP05_0084PM,7.930214115781098e-05
DP02_0016M,DP02_0016M,6.344171292627099e-05
DP02_0032M,DP02_0032M,6.344171292627099e-05
DP02_0053E,DP02_0053E,6.344171292627099e-05
DP02_0061E,DP02_0061E,6.344171292627099e-05
DP02_0077E,DP02_0077E,6.344171292627099e-05
DP02_0080M,DP02_0080M,6.344171292627099e-05
DP02_0082M,DP02_0082M,6.344171292627099e-05
DP02_0088E,DP02_0088E,6.344171292627099e-05
DP02_0089E,DP02_0089E,6.344171292627099e-05
DP02_0113E,DP02_0113E,6.344171292627099e-05
DP02_0136M,DP02_0136M,6.344171292627099e-05
DP02_0145E,DP02_0145E,6.344171292627099e-05
DP02_0154E,DP02_0154E,6.344171292627099e-05
DP02_0008PM,DP02_0008PM,6.344171292627099e-05
DP02_0015PM,DP02_0015PM,6.344171292627099e-05
DP02_0085PM,DP02_0085PM,6.344171292627099e-05
DP02_0121PM,DP02_0121PM,6.344171292627099e-05
DP02_0138PM,DP02_0138PM,6.344171292627099e-05
DP02_0150PM,DP02_0150PM,6.344171292627099e-05
DP03_0005E,DP03_0005E,6.344171292627099e-05
DP03_0027M,DP03_0027M,6.344171292627099e-05
DP03_0059E,DP03_0059E,6.344171292627099e-05
DP03_0071M,DP03_0071M,6.344171292627099e-05
DP03_0078E,DP03_0078E,6.344171292627099e-05
DP03_0079E,DP03_0079E,6.344171292627099e-05
DP03_0080M,DP03_0080M,6.344171292627099e-05
DP03_0108E,DP03_0108E,6.344171292627099e-05
DP03_0109M,DP03_0109M,6.344171292627099e-05
DP03_0022PM,DP03_0022PM,6.344171292627099e-05
DP03_0030PM,DP03_0030PM,6.344171292627099e-05
DP03_0034PM,DP03_0034PM,6.344171292627099e-05
DP03_0039PM,DP03_0039PM,6.344171292627099e-05
DP03_0120PE,DP03_0120PE,6.344171292627099e-05
DP03_0130PM,DP03_0130PM,6.344171292627099e-05
DP03_0135PE,DP03_0135PE,6.344171292627099e-05
DP04_0003E,DP04_0003E,6.344171292627099e-05
DP04_0021E,DP04_0021E,6.344171292627099e-05
DP04_0025E,DP04_0025E,6.344171292627099e-05
DP04_0053M,DP04_0053M,6.344171292627099e-05
DP04_0054M,DP04_0054M,6.344171292627099e-05
DP04_0086E,DP04_0086E,6.344171292627099e-05
DP04_0129E,DP04_0129E,6.344171292627099e-05
DP04_0143E,DP04_0143E,6.344171292627099e-05
DP04_0074PM,DP04_0074PM,6.344171292627099e-05
DP04_0099PM,DP04_0099PM,6.344171292627099e-05
DP05_0029E,DP05_0029E,6.344171292627099e-05
DP05_0033E,DP05_0033E,6.344171292627099e-05
DP05_0035E,DP05_0035E,6.344171292627099e-05
DP05_0068E,DP05_0068E,6.344171292627099e-05
DP05_0083M,DP05_0083M,6.344171292627099e-05
DP05_0085E,DP05_0085E,6.344171292627099e-05
DP05_0009PM,DP05_0009PM,6.344171292627099e-05
DP05_0025PE,DP05_0025PE,6.344171292627099e-05
DP05_0046PM,DP05_0046PM,6.344171292627099e-05
DP05_0053PE,DP05_0053PE,6.344171292627099e-05
DP05_0063PM,DP05_0063PM,6.344171292627099e-05
DP05_0073PE,DP05_0073PE,6.344171292627099e-05
DP05_0078PM,DP05_0078PM,6.344171292627099e-05
DP05_0087PM,DP05_0087PM,6.344171292627099e-05
DP02_0030M,DP02_0030M,4.7581284694730996e-05
DP02_0074E,DP02_0074E,4.7581284694730996e-05
DP02_0094M,DP02_0094M,4.7581284694730996e-05
DP02_0103E,DP02_0103E,4.7581284694730996e-05
DP02_0010PM,DP02_0010PM,4.7581284694730996e-05
DP02_0052PM,DP02_0052PM,4.7581284694730996e-05
DP02_0054PM,DP02_0054PM,4.7581284694730996e-05
DP02_0092PM,DP02_0092PM,4.7581284694730996e-05
DP02_0122PM,DP02_0122PM,4.7581284694730996e-05
DP02_0134PM,DP02_0134PM,4.7581284694730996e-05
DP02_0139PM,DP02_0139PM,4.7581284694730996e-05
DP02_0153PE,DP02_0153PE,4.7581284694730996e-05
DP03_0018E,DP03_0018E,4.7581284694730996e-05
DP03_0028M,DP03_0028M,4.7581284694730996e-05
DP03_0031E,DP03_0031E,4.7581284694730996e-05
DP03_0046E,DP03_0046E,4.7581284694730996e-05
DP03_0056E,DP03_0056E,4.7581284694730996e-05
DP03_0069E,DP03_0069E,4.7581284694730996e-05
DP03_0092E,DP03_0092E,4.7581284694730996e-05
DP03_0103M,DP03_0103M,4.7581284694730996e-05
DP03_0116M,DP03_0116M,4.7581284694730996e-05
DP03_0008PE,DP03_0008PE,4.7581284694730996e-05
DP03_0031PM,DP03_0031PM,4.7581284694730996e-05
DP03_0076PM,DP03_0076PM,4.7581284694730996e-05
DP03_0096PM,DP03_0096PM,4.7581284694730996e-05
DP03_0119PM,DP03_0119PM,4.7581284694730996e-05
DP03_0123PM,DP03_0123PM,4.7581284694730996e-05
DP04_0061M,DP04_0061M,4.7581284694730996e-05
DP04_0068E,DP04_0068E,4.7581284694730996e-05
DP04_0089E,DP04_0089E,4.7581284694730996e-05
DP04_0098E,DP04_0098E,4.7581284694730996e-05
DP04_0102E,DP04_0102E,4.7581284694730996e-05
DP04_0110E,DP04_0110E,4.7581284694730996e-05
DP04_0118M,DP04_0118M,4.7581284694730996e-05
DP04_0002PM,DP04_0002PM,4.7581284694730996e-05
DP04_0011PM,DP04_0011PM,4.7581284694730996e-05
DP04_0015PM,DP04_0015PM,4.7581284694730996e-05
DP04_0041PM,DP04_0041PM,4.7581284694730996e-05
DP04_0067PM,DP04_0067PM,4.7581284694730996e-05
DP04_0079PM,DP04_0079PM,4.7581284694730996e-05
DP04_0127PM,DP04_0127PM,4.7581284694730996e-05
DP04_0131PE,DP04_0131PE,4.7581284694730996e-05
DP05_0019E,DP05_0019E,4.7581284694730996e-05
DP05_0034E,DP05_0034E,4.7581284694730996e-05
DP05_0067E,DP05_0067E,4.7581284694730996e-05
DP05_0016PM,DP05_0016PM,4.7581284694730996e-05
DP05_0044PE,DP05_0044PE,4.7581284694730996e-05
DP05_0050PE,DP05_0050PE,4.7581284694730996e-05
DP05_0051PM,DP05_0051PM,4.7581284694730996e-05
DP05_0052PM,DP05_0052PM,4.7581284694730996e-05
DP05_0054PM,DP05_0054PM,4.7581284694730996e-05
DP05_0061PE,DP05_0061PE,4.7581284694730996e-05
DP05_0066PM,DP05_0066PM,4.7581284694730996e-05
DP05_0067PE,DP05_0067PE,4.7581284694730996e-05
DP05_0080PE,DP05_0080PE,4.7581284694730996e-05
DP02_0008E,DP02_0008E,3.1720856463191005e-05
DP02_0055E,DP02_0055E,3.1720856463191005e-05
DP02_0082E,DP02_0082E,3.1720856463191005e-05
DP02_0096E,DP02_0096E,3.1720856463191005e-05
DP02_0101M,DP02_0101M,3.1720856463191005e-05
DP02_0105E,DP02_0105E,3.1720856463191005e-05
DP02_0106M,DP02_0106M,3.1720856463191005e-05
DP02_0112E,DP02_0112E,3.1720856463191005e-05
DP02_0116E,DP02_0116E,3.1720856463191005e-05
DP02_0145M,DP02_0145M,3.1720856463191005e-05
DP02_0053PE,DP02_0053PE,3.1720856463191005e-05
DP02_0076PM,DP02_0076PM,3.1720856463191005e-05
DP02_0086PM,DP02_0086PM,3.1720856463191005e-05
DP02_0093PM,DP02_0093PM,3.1720856463191005e-05
DP02_0119PM,DP02_0119PM,3.1720856463191005e-05
DP03_0038E,DP03_0038E,3.1720856463191005e-05
DP03_0042E,DP03_0042E,3.1720856463191005e-05
DP03_0055E,DP03_0055E,3.1720856463191005e-05
DP03_0058E,DP03_0058E,3.1720856463191005e-05
DP03_0088E,DP03_0088E,3.1720856463191005e-05
DP03_0097E,DP03_0097E,3.1720856463191005e-05
DP03_0109E,DP03_0109E,3.1720856463191005e-05
DP03_0118M,DP03_0118M,3.1720856463191005e-05
DP03_0029PM,DP03_0029PM,3.1720856463191005e-05
DP03_0046PE,DP03_0046PE,3.1720856463191005e-05
DP03_0078PM,DP03_0078PM,3.1720856463191005e-05
DP03_0122PM,DP03_0122PM,3.1720856463191005e-05
DP03_0135PM,DP03_0135PM,3.1720856463191005e-05
DP04_0066E,DP04_0066E,3.1720856463191005e-05
DP04_0068M,DP04_0068M,3.1720856463191005e-05
DP04_0109M,DP04_0109M,3.1720856463191005e-05
DP04_0121E,DP04_0121E,3.1720856463191005e-05
DP04_0140E,DP04_0140E,3.1720856463191005e-05
DP04_0001PE,DP04_0001PE,3.1720856463191005e-05
DP04_0044PM,DP04_0044PM,3.1720856463191005e-05
DP04_0136PE,DP04_0136PE,3.1720856463191005e-05
DP05_0038E,DP05_0038E,3.1720856463191005e-05
DP05_0083E,DP05_0083E,3.1720856463191005e-05
DP05_0056PE,DP05_0056PE,3.1720856463191005e-05
DP05_0064PM,DP05_0064PM,3.1720856463191005e-05
DP05_0068PE,DP05_0068PE,3.1720856463191005e-05
DP02_0019E,DP02_0019E,1.586042823153999e-05
DP02_0027E,DP02_0027E,1.586042823153999e-05
DP02_0048M,DP02_0048M,1.586042823153999e-05
DP02_0071E,DP02_0071E,1.586042823153999e-05
DP02_0127M,DP02_0127M,1.586042823153999e-05
DP02_0139E,DP02_0139E,1.586042823153999e-05
DP02_0007PM,DP02_0007PM,1.586042823153999e-05
DP02_0010PE,DP02_0010PE,1.586042823153999e-05
DP02_0044PE,DP02_0044PE,1.586042823153999e-05
DP02_0070PM,DP02_0070PM,1.586042823153999e-05
DP02_0077PE,DP02_0077PE,1.586042823153999e-05
DP02_0144PM,DP02_0144PM,1.586042823153999e-05
DP02_0148PM,DP02_0148PM,1.586042823153999e-05
DP03_0014E,DP03_0014E,1.586042823153999e-05
DP03_0023M,DP03_0023M,1.586042823153999e-05
DP03_0025M,DP03_0025M,1.586042823153999e-05
DP03_0071E,DP03_0071E,1.586042823153999e-05
DP03_0080E,DP03_0080E,1.586042823153999e-05
DP03_0096E,DP03_0096E,1.586042823153999e-05
DP03_0096M,DP03_0096M,1.586042823153999e-05
DP03_0114E,DP03_0114E,1.586042823153999e-05
DP03_0118E,DP03_0118E,1.586042823153999e-05
DP03_0001PE,DP03_0001PE,1.586042823153999e-05
DP03_0037PE,DP03_0037PE,1.586042823153999e-05
DP03_0079PM,DP03_0079PM,1.586042823153999e-05
DP03_0121PM,DP03_0121PM,1.586042823153999e-05
DP04_0004M,DP04_0004M,1.586042823153999e-05
DP04_0031E,DP04_0031E,1.586042823153999e-05
DP04_0071E,DP04_0071E,1.586042823153999e-05
DP04_0074E,DP04_0074E,1.586042823153999e-05
DP04_0092E,DP04_0092E,1.586042823153999e-05
DP04_0097E,DP04_0097E,1.586042823153999e-05
DP04_0008PM,DP04_0008PM,1.586042823153999e-05
DP04_0014PE,DP04_0014PE,1.586042823153999e-05
DP04_0057PE,DP04_0057PE,1.586042823153999e-05
DP04_0060PM,DP04_0060PM,1.586042823153999e-05
DP04_0082PM,DP04_0082PM,1.586042823153999e-05
DP04_0085PE,DP04_0085PE,1.586042823153999e-05
DP04_0100PM,DP04_0100PM,1.586042823153999e-05
DP04_0111PM,DP04_0111PM,1.586042823153999e-05
DP05_0003E,DP05_0003E,1.586042823153999e-05
DP05_0054M,DP05_0054M,1.586042823153999e-05
DP05_0056E,DP05_0056E,1.586042823153999e-05
DP05_0065M,DP05_0065M,1.586042823153999e-05
DP05_0069E,DP05_0069E,1.586042823153999e-05
DP05_0041PE,DP05_0041PE,1.586042823153999e-05
DP05_0059PE,DP05_0059PE,1.586042823153999e-05
DP02_0007M,DP02_0007M,0.0
DP02_0014E,DP02_0014E,0.0
DP02_0017E,DP02_0017E,0.0
DP02_0030E,DP02_0030E,0.0
DP02_0045E,DP02_0045E,0.0
DP02_0053M,DP02_0053M,0.0
DP02_0076E,DP02_0076E,0.0
DP02_0093E,DP02_0093E,0.0
DP02_0098E,DP02_0098E,0.0
DP02_0106E,DP02_0106E,0.0
DP02_0107E,DP02_0107E,0.0
DP02_0114M,DP02_0114M,0.0
DP02_0153M,DP02_0153M,0.0
DP02_0097PM,DP02_0097PM,0.0
DP02_0112PE,DP02_0112PE,0.0
DP02_0128PM,DP02_0128PM,0.0
DP02_0146PE,DP02_0146PE,0.0
DP03_0002M,DP03_0002M,0.0
DP03_0041E,DP03_0041E,0.0
DP03_0048M,DP03_0048M,0.0
DP03_0062E,DP03_0062E,0.0
DP03_0023PM,DP03_0023PM,0.0
DP03_0024PM,DP03_0024PM,0.0
DP03_0101PM,DP03_0101PM,0.0
DP03_0118PM,DP03_0118PM,0.0
DP03_0136PE,DP03_0136PE,0.0
DP04_0024E,DP04_0024E,0.0
DP04_0053E,DP04_0053E,0.0
DP04_0077M,DP04_0077M,0.0
DP04_0084M,DP04_0084M,0.0
DP04_0120E,DP04_0120E,0.0
DP04_0139E,DP04_0139E,0.0
DP04_0003PM,DP04_0003PM,0.0
DP04_0010PM,DP04_0010PM,0.0
DP04_0018PE,DP04_0018PE,0.0
DP04_0141PM,DP04_0141PM,0.0
DP05_0057E,DP05_0057E,0.0
DP05_0073E,DP05_0073E,0.0
DP05_0075M,DP05_0075M,0.0
DP05_0092M,DP05_0092M,0.0
DP05_0013PM,DP05_0013PM,0.0
DP05_0021PM,DP05_0021PM,0.0
DP05_0039PM,DP05_0039PM,0.0
DP05_0043PE,DP05_0043PE,0.0
DP05_0045PE,DP05_0045PE,0.0
DP05_0065PE,DP05_0065PE,0.0
DP05_0086PM,DP05_0086PM,0.0
DP05_0093PM,DP05_0093PM,0.0
google_trend,google_trend,0.0
sin_season,sin_season,0.0
cos_season,cos_season,0.0
DP02_0005E,DP02_0005E,-1.586042823153999e-05
DP02_0012E,DP02_0012E,-1.586042823153999e-05
DP02_0042M,DP02_0042M,-1.586042823153999e-05
DP02_0081M,DP02_0081M,-1.586042823153999e-05
DP02_0091E,DP02_0091E,-1.586042823153999e-05
DP02_0095E,DP02_0095E,-1.586042823153999e-05
DP02_0097E,DP02_0097E,-1.586042823153999e-05
DP02_0140M,DP02_0140M,-1.586042823153999e-05
DP02_0013PM,DP02_0013PM,-1.586042823153999e-05
DP02_0021PM,DP02_0021PM,-1.586042823153999e-05
DP02_0095PE,DP02_0095PE,-1.586042823153999e-05
DP02_0133PM,DP02_0133PM,-1.586042823153999e-05
DP03_0001E,DP03_0001E,-1.586042823153999e-05
DP03_0030E,DP03_0030E,-1.586042823153999e-05
DP03_0039E,DP03_0039E,-1.586042823153999e-05
DP03_0057E,DP03_0057E,-1.586042823153999e-05
DP03_0062M,DP03_0062M,-1.586042823153999e-05
DP03_0101E,DP03_0101E,-1.586042823153999e-05
DP03_0104M,DP03_0104M,-1.586042823153999e-05
DP03_0010PE,DP03_0010PE,-1.586042823153999e-05
DP03_0054PM,DP03_0054PM,-1.586042823153999e-05
DP03_0084PM,DP03_0084PM,-1.586042823153999e-05
DP04_0001E,DP04_0001E,-1.586042823153999e-05
DP04_0016M,DP04_0016M,-1.586042823153999e-05
DP04_0020E,DP04_0020E,-1.586042823153999e-05
DP04_0062M,DP04_0062M,-1.586042823153999e-05
DP04_0104E,DP04_0104E,-1.586042823153999e-05
DP04_0131E,DP04_0131E,-1.586042823153999e-05
DP04_0033PE,DP04_0033PE,-1.586042823153999e-05
DP04_0095PE,DP04_0095PE,-1.586042823153999e-05
DP04_0122PM,DP04_0122PM,-1.586042823153999e-05
DP05_0024M,DP05_0024M,-1.586042823153999e-05
DP05_0045E,DP05_0045E,-1.586042823153999e-05
DP05_0075E,DP05_0075E,-1.586042823153999e-05
DP05_0092E,DP05_0092E,-1.586042823153999e-05
DP05_0009PE,DP05_0009PE,-1.586042823153999e-05
DP05_0060PM,DP05_0060PM,-1.586042823153999e-05
DP05_0076PM,DP05_0076PM,-1.586042823153999e-05
DP02_0001E,DP02_0001E,-3.172085646307998e-05
DP02_0018E,DP02_0018E,-3.172085646307998e-05
DP02_0034M,DP02_0034M,-3.172085646307998e-05
DP02_0068E,DP02_0068E,-3.172085646307998e-05
DP02_0132M,DP02_0132M,-3.172085646307998e-05
DP02_0138E,DP02_0138E,-3.172085646307998e-05
DP02_0005PM,DP02_0005PM,-3.172085646307998e-05
DP02_0012PM,DP02_0012PM,-3.172085646307998e-05
DP02_0067PM,DP02_0067PM,-3.172085646307998e-05
DP02_0153PM,DP02_0153PM,-3.172085646307998e-05
DP03_0095E,DP03_0095E,-3.172085646307998e-05
DP03_0006PM,DP03_0006PM,-3.172085646307998e-05
DP03_0066PM,DP03_0066PM,-3.172085646307998e-05
DP03_0084PE,DP03_0084PE,-3.172085646307998e-05
DP03_0104PE,DP03_0104PE,-3.172085646307998e-05
DP03_0132PE,DP03_0132PE,-3.172085646307998e-05
DP03_0136PM,DP03_0136PM,-3.172085646307998e-05
DP04_0002E,DP04_0002E,-3.172085646307998e-05
DP04_0046E,DP04_0046E,-3.172085646307998e-05
DP04_0055E,DP04_0055E,-3.172085646307998e-05
DP04_0065E,DP04_0065E,-3.172085646307998e-05
DP04_0093M,DP04_0093M,-3.172085646307998e-05
DP04_0097M,DP04_0097M,-3.172085646307998e-05
DP04_0100E,DP04_0100E,-3.172085646307998e-05
DP04_0006PE,DP04_0006PE,-3.172085646307998e-05
DP04_0021PM,DP04_0021PM,-3.172085646307998e-05
DP04_0069PM,DP04_0069PM,-3.172085646307998e-05
DP04_0081PE,DP04_0081PE,-3.172085646307998e-05
DP04_0124PM,DP04_0124PM,-3.172085646307998e-05
DP04_0142PE,DP04_0142PE,-3.172085646307998e-05
DP04_0142PM,DP04_0142PM,-3.172085646307998e-05
DP05_0008E,DP05_0008E,-3.172085646307998e-05
DP05_0051E,DP05_0051E,-3.172085646307998e-05
DP05_0059E,DP05_0059E,-3.172085646307998e-05
DP05_0076E,DP05_0076E,-3.172085646307998e-05
DP05_0035PE,DP05_0035PE,-3.172085646307998e-05
DP05_0058PM,DP05_0058PM,-3.172085646307998e-05
DP02_0062E,DP02_0062E,-4.7581284694619974e-05
DP02_0141E,DP02_0141E,-4.7581284694619974e-05
DP02_0153E,DP02_0153E,-4.7581284694619974e-05
DP02_0014PE,DP02_0014PE,-4.7581284694619974e-05
DP02_0036PM,DP02_0036PM,-4.7581284694619974e-05
DP02_0037PE,DP02_0037PE,-4.7581284694619974e-05
DP03_0027E,DP03_0027E,-4.7581284694619974e-05
DP03_0034E,DP03_0034E,-4.7581284694619974e-05
DP03_0045PM,DP03_0045PM,-4.7581284694619974e-05
DP04_0006M,DP04_0006M,-4.7581284694619974e-05
DP04_0041E,DP04_0041E,-4.7581284694619974e-05
DP04_0042M,DP04_0042M,-4.7581284694619974e-05
DP04_0123E,DP04_0123E,-4.7581284694619974e-05
DP04_0130E,DP04_0130E,-4.7581284694619974e-05
DP04_0142E,DP04_0142E,-4.7581284694619974e-05
DP04_0045PE,DP04_0045PE,-4.7581284694619974e-05
DP04_0054PE,DP04_0054PE,-4.7581284694619974e-05
DP04_0129PE,DP04_0129PE,-4.7581284694619974e-05
DP04_0133PM,DP04_0133PM,-4.7581284694619974e-05
DP04_0137PM,DP04_0137PM,-4.7581284694619974e-05
DP05_0001M,DP05_0001M,-4.7581284694619974e-05
DP05_0007E,DP05_0007E,-4.7581284694619974e-05
DP05_0016M,DP05_0016M,-4.7581284694619974e-05
DP05_0017M,DP05_0017M,-4.7581284694619974e-05
DP05_0022M,DP05_0022M,-4.7581284694619974e-05
DP05_0033M,DP05_0033M,-4.7581284694619974e-05
DP05_0036E,DP05_0036E,-4.7581284694619974e-05
